adapt_UBM,delta,emo_rank,enrm_threshold,n_components,n_static,score_norm,spk_norm,test,test_std,train,train_std,tv_rank,utt_norm
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cms,0.837837837837838,0.031691998377185,0.988738738738739,0.006756756756757,75,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.837837837837838,0.031691998377185,0.988738738738739,0.006756756756757,75,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cms,0.837837837837838,0.031691998377185,0.988738738738739,0.006756756756757,75,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cms,0.834459459459459,0.030778491821434,0.988738738738739,0.006756756756757,75,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.837837837837838,0.031691998377185,0.988738738738739,0.006756756756757,75,NormalizationMethod.cmvn
False,Delta.sdc,2,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.831081081081081,0.036386248696855,0.988738738738739,0.005036189138513,75,NormalizationMethod.cmvn
False,Delta.sdc,2,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.831081081081081,0.036386248696855,0.988738738738739,0.005036189138513,75,NormalizationMethod.cmvn
True,Delta.sdc,2,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.824324324324324,0.037008280912511,0.98536036036036,0.008649938905257,75,NormalizationMethod.cmvn
False,Delta.sdc,2,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cms,0.831081081081081,0.036386248696855,0.988738738738739,0.005036189138513,75,NormalizationMethod.cmvn
True,Delta.sdc,2,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cms,0.824324324324324,0.037008280912511,0.98536036036036,0.008649938905257,75,NormalizationMethod.cmvn
False,Delta.sdc,2,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cms,0.831081081081081,0.036386248696855,0.988738738738739,0.005036189138513,75,NormalizationMethod.cmvn
True,Delta.sdc,2,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cms,0.824324324324324,0.037008280912511,0.98536036036036,0.008649938905257,75,NormalizationMethod.cmvn
True,Delta.sdc,2,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.831081081081081,0.036386248696855,0.988738738738739,0.005036189138513,75,NormalizationMethod.cmvn
False,Delta.sdc,3,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cms,0.841216216216216,0.029257614992718,0.988738738738739,0.003901015332362,75,NormalizationMethod.cmvn
False,Delta.sdc,3,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.841216216216216,0.029257614992718,0.988738738738739,0.003901015332362,75,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cms,0.841216216216216,0.029257614992718,0.988738738738739,0.003901015332362,75,NormalizationMethod.cmvn
False,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cms,0.841216216216216,0.029257614992718,0.988738738738739,0.003901015332362,75,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.841216216216216,0.029257614992718,0.988738738738739,0.003901015332362,75,NormalizationMethod.cmvn
False,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.841216216216216,0.029257614992718,0.988738738738739,0.003901015332362,75,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cms,0.841216216216216,0.029257614992718,0.988738738738739,0.003901015332362,75,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.841216216216216,0.029257614992718,0.988738738738739,0.003901015332362,75,NormalizationMethod.cmvn
False,Delta.sdc,4,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.824324324324324,0.009555497043061,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
True,Delta.sdc,4,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cms,0.824324324324324,0.009555497043061,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
True,Delta.sdc,4,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.824324324324324,0.009555497043061,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
False,Delta.sdc,4,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cms,0.824324324324324,0.009555497043061,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
True,Delta.sdc,4,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.824324324324324,0.009555497043061,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
False,Delta.sdc,4,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.824324324324324,0.009555497043061,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
False,Delta.sdc,4,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cms,0.824324324324324,0.009555497043061,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
True,Delta.sdc,4,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cms,0.824324324324324,0.009555497043061,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
False,Delta.sdc,5,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.824324324324324,0.013513513513514,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cms,0.824324324324324,0.013513513513514,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cms,0.824324324324324,0.013513513513514,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.824324324324324,0.013513513513514,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cms,0.824324324324324,0.013513513513514,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
False,Delta.sdc,5,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cms,0.824324324324324,0.013513513513514,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
False,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cms,0.824324324324324,0.013513513513514,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
False,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cms,0.824324324324324,0.013513513513514,0.992117117117117,0.005851522998544,75,NormalizationMethod.cmvn
True,Delta.sdc,0,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.780405405405405,0.042060471614827,0.963963963963964,0.008427156276518,25,NormalizationMethod.cmvn
True,Delta.sdc,0,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.780405405405405,0.042060471614827,0.963963963963964,0.008427156276518,25,NormalizationMethod.cmvn
True,Delta.sdc,0,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.780405405405405,0.042060471614827,0.963963963963964,0.008427156276518,25,NormalizationMethod.cmvn
False,Delta.sdc,0,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.780405405405405,0.042060471614827,0.963963963963964,0.008427156276518,25,NormalizationMethod.cmvn
False,Delta.sdc,0,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.780405405405405,0.042060471614827,0.963963963963964,0.008427156276518,25,NormalizationMethod.cmvn
False,Delta.sdc,0,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.780405405405405,0.042060471614827,0.963963963963964,0.008427156276518,25,NormalizationMethod.cmvn
True,Delta.sdc,0,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.780405405405405,0.042060471614827,0.963963963963964,0.008427156276518,25,NormalizationMethod.cmvn
False,Delta.sdc,0,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.780405405405405,0.042060471614827,0.963963963963964,0.008427156276518,25,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.780405405405405,0.033614440442791,0.96509009009009,0.001950507666181,25,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.780405405405405,0.033614440442791,0.96509009009009,0.001950507666181,25,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.780405405405405,0.033614440442791,0.96509009009009,0.001950507666181,25,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.780405405405405,0.033614440442791,0.96509009009009,0.001950507666181,25,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.780405405405405,0.033614440442791,0.96509009009009,0.001950507666181,25,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.780405405405405,0.033614440442791,0.96509009009009,0.001950507666181,25,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.780405405405405,0.033614440442791,0.96509009009009,0.001950507666181,25,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.780405405405405,0.033614440442791,0.96509009009009,0.001950507666181,25,NormalizationMethod.cmvn
True,Delta.sdc,2,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.780405405405405,0.029257614992718,0.971846846846847,0.008649938905257,25,NormalizationMethod.cmvn
True,Delta.sdc,2,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.780405405405405,0.029257614992718,0.971846846846847,0.008649938905257,25,NormalizationMethod.cmvn
False,Delta.sdc,2,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.780405405405405,0.029257614992718,0.971846846846847,0.008649938905257,25,NormalizationMethod.cmvn
False,Delta.sdc,2,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.780405405405405,0.029257614992718,0.971846846846847,0.008649938905257,25,NormalizationMethod.cmvn
False,Delta.sdc,2,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.780405405405405,0.029257614992718,0.971846846846847,0.008649938905257,25,NormalizationMethod.cmvn
False,Delta.sdc,2,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.780405405405405,0.029257614992718,0.971846846846847,0.008649938905257,25,NormalizationMethod.cmvn
True,Delta.sdc,2,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.760135135135135,0.044178029833183,0.954954954954955,0.03232590111353,25,NormalizationMethod.cmvn
True,Delta.sdc,2,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.760135135135135,0.044178029833183,0.954954954954955,0.03232590111353,25,NormalizationMethod.cmvn
False,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.790540540540541,0.029452019888788,0.975225225225225,0.008120610980775,25,NormalizationMethod.cmvn
False,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.790540540540541,0.029452019888788,0.975225225225225,0.008120610980775,25,NormalizationMethod.cmvn
False,Delta.sdc,3,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.787162162162162,0.030778491821434,0.975225225225225,0.008120610980775,25,NormalizationMethod.cmvn
False,Delta.sdc,3,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.787162162162162,0.030778491821434,0.975225225225225,0.008120610980775,25,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.790540540540541,0.029452019888788,0.974099099099099,0.008649938905257,25,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.790540540540541,0.029452019888788,0.974099099099099,0.008649938905257,25,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.790540540540541,0.029452019888788,0.974099099099099,0.008649938905257,25,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.790540540540541,0.029452019888788,0.974099099099099,0.008649938905257,25,NormalizationMethod.cmvn
True,Delta.sdc,4,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.793918918918919,0.029257614992718,0.976351351351351,0.008649938905257,25,NormalizationMethod.cmvn
True,Delta.sdc,4,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.793918918918919,0.029257614992718,0.976351351351351,0.008649938905257,25,NormalizationMethod.cmvn
False,Delta.sdc,4,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.793918918918919,0.029257614992718,0.976351351351351,0.008649938905257,25,NormalizationMethod.cmvn
False,Delta.sdc,4,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.790540540540541,0.029452019888788,0.976351351351351,0.008649938905257,25,NormalizationMethod.cmvn
True,Delta.sdc,4,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.790540540540541,0.029452019888788,0.975225225225225,0.009286273931571,25,NormalizationMethod.cmvn
False,Delta.sdc,4,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.787162162162162,0.030778491821434,0.976351351351351,0.008649938905257,25,NormalizationMethod.cmvn
False,Delta.sdc,4,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.787162162162162,0.030778491821434,0.976351351351351,0.008649938905257,25,NormalizationMethod.cmvn
True,Delta.sdc,4,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.790540540540541,0.029452019888788,0.975225225225225,0.009286273931571,25,NormalizationMethod.cmvn
False,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.790540540540541,0.03997351204797,0.981981981981982,0.010072378277026,25,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.783783783783784,0.038221988172246,0.981981981981982,0.010072378277026,25,NormalizationMethod.cmvn
False,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.790540540540541,0.03997351204797,0.981981981981982,0.010072378277026,25,NormalizationMethod.cmvn
False,Delta.sdc,5,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.783783783783784,0.038221988172246,0.983108108108108,0.008649938905257,25,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.783783783783784,0.038221988172246,0.981981981981982,0.010072378277026,25,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.783783783783784,0.038221988172246,0.981981981981982,0.010072378277026,25,NormalizationMethod.cmvn
False,Delta.sdc,5,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.783783783783784,0.038221988172246,0.983108108108108,0.008649938905257,25,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.783783783783784,0.038221988172246,0.981981981981982,0.010072378277026,25,NormalizationMethod.cmvn
False,Delta.sdc,0,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.824324324324324,0.040540540540541,0.983108108108108,0.009217739607964,50,NormalizationMethod.cmvn
False,Delta.sdc,0,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.824324324324324,0.040540540540541,0.983108108108108,0.009217739607964,50,NormalizationMethod.cmvn
False,Delta.sdc,0,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.824324324324324,0.040540540540541,0.983108108108108,0.009217739607964,50,NormalizationMethod.cmvn
True,Delta.sdc,0,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.797297297297297,0.055717643589428,0.968468468468468,0.03400826322194,50,NormalizationMethod.cmvn
False,Delta.sdc,0,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.824324324324324,0.040540540540541,0.983108108108108,0.009217739607964,50,NormalizationMethod.cmvn
True,Delta.sdc,0,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.797297297297297,0.055717643589428,0.968468468468468,0.03400826322194,50,NormalizationMethod.cmvn
True,Delta.sdc,0,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.820945945945946,0.039830493657269,0.983108108108108,0.009217739607964,50,NormalizationMethod.cmvn
True,Delta.sdc,0,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.820945945945946,0.039830493657269,0.983108108108108,0.009217739607964,50,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.837837837837838,0.041651445966007,0.989864864864865,0.012489342912623,50,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.831081081081081,0.043264352955627,0.990990990990991,0.010563999459062,50,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.837837837837838,0.041651445966007,0.989864864864865,0.012489342912623,50,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.837837837837838,0.041651445966007,0.989864864864865,0.012489342912623,50,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.837837837837838,0.041651445966007,0.989864864864865,0.012489342912623,50,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.837837837837838,0.041651445966007,0.989864864864865,0.012489342912623,50,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.837837837837838,0.041651445966007,0.989864864864865,0.012489342912623,50,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.837837837837838,0.041651445966007,0.989864864864865,0.012489342912623,50,NormalizationMethod.cmvn
False,Delta.sdc,2,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.831081081081081,0.043264352955627,0.98536036036036,0.011648739226113,50,NormalizationMethod.cmvn
True,Delta.sdc,2,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.831081081081081,0.043264352955627,0.98536036036036,0.011648739226113,50,NormalizationMethod.cmvn
False,Delta.sdc,2,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.831081081081081,0.043264352955627,0.98536036036036,0.011648739226113,50,NormalizationMethod.cmvn
False,Delta.sdc,2,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.831081081081081,0.043264352955627,0.98536036036036,0.011648739226113,50,NormalizationMethod.cmvn
False,Delta.sdc,2,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.831081081081081,0.043264352955627,0.98536036036036,0.011648739226113,50,NormalizationMethod.cmvn
True,Delta.sdc,2,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.831081081081081,0.043264352955627,0.986486486486486,0.010072378277026,50,NormalizationMethod.cmvn
True,Delta.sdc,2,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.831081081081081,0.043264352955627,0.986486486486486,0.010072378277026,50,NormalizationMethod.cmvn
True,Delta.sdc,2,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.831081081081081,0.043264352955627,0.986486486486486,0.010072378277026,50,NormalizationMethod.cmvn
False,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.817567567567567,0.030963349290242,0.988738738738739,0.009286273931571,50,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.820945945945946,0.030778491821434,0.988738738738739,0.009286273931571,50,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.820945945945946,0.030778491821434,0.988738738738739,0.009286273931571,50,NormalizationMethod.cmvn
False,Delta.sdc,3,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.817567567567567,0.030963349290242,0.988738738738739,0.009286273931571,50,NormalizationMethod.cmvn
False,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.817567567567567,0.030963349290242,0.988738738738739,0.009286273931571,50,NormalizationMethod.cmvn
False,Delta.sdc,3,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.817567567567567,0.030963349290242,0.988738738738739,0.009286273931571,50,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.797297297297297,0.04965181911047,0.978603603603604,0.026720293958794,50,NormalizationMethod.cmvn
True,Delta.sdc,3,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.797297297297297,0.04965181911047,0.978603603603604,0.026720293958794,50,NormalizationMethod.cmvn
True,Delta.sdc,4,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.827702702702703,0.036229071941769,0.989864864864865,0.010259497273811,50,NormalizationMethod.cmvn
True,Delta.sdc,4,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.824324324324324,0.037008280912511,0.989864864864865,0.010259497273811,50,NormalizationMethod.cmvn
False,Delta.sdc,4,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.834459459459459,0.03746802873787,0.989864864864865,0.010259497273811,50,NormalizationMethod.cmvn
True,Delta.sdc,4,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.827702702702703,0.036229071941769,0.989864864864865,0.010259497273811,50,NormalizationMethod.cmvn
False,Delta.sdc,4,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.834459459459459,0.03746802873787,0.989864864864865,0.010259497273811,50,NormalizationMethod.cmvn
False,Delta.sdc,4,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.834459459459459,0.03746802873787,0.989864864864865,0.010259497273811,50,NormalizationMethod.cmvn
False,Delta.sdc,4,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.834459459459459,0.03746802873787,0.989864864864865,0.010259497273811,50,NormalizationMethod.cmvn
True,Delta.sdc,4,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.800675675675676,0.060716894444633,0.976351351351351,0.033311260039975,50,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.831081081081081,0.035109137991261,0.987612612612613,0.008649938905257,50,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.834459459459459,0.033614440442791,0.987612612612613,0.008649938905257,50,NormalizationMethod.cmvn
False,Delta.sdc,5,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.831081081081081,0.035109137991261,0.987612612612613,0.008649938905257,50,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.807432432432432,0.062202542701088,0.975225225225225,0.029964267332545,50,NormalizationMethod.cmvn
False,Delta.sdc,5,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.837837837837838,0.033101212740313,0.987612612612613,0.008649938905257,50,NormalizationMethod.cmvn
True,Delta.sdc,5,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.831081081081081,0.035109137991261,0.987612612612613,0.008649938905257,50,NormalizationMethod.cmvn
False,Delta.sdc,5,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.837837837837838,0.033101212740313,0.987612612612613,0.008649938905257,50,NormalizationMethod.cmvn
False,Delta.sdc,5,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.837837837837838,0.033101212740313,0.987612612612613,0.008649938905257,50,NormalizationMethod.cmvn
False,Delta.sdc,0,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.824324324324324,0.03939832361382,0.989864864864865,0.003734937826977,75,NormalizationMethod.cmvn
False,Delta.sdc,0,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.824324324324324,0.03939832361382,0.989864864864865,0.003734937826977,75,NormalizationMethod.cmvn
False,Delta.sdc,0,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.824324324324324,0.03939832361382,0.989864864864865,0.003734937826977,75,NormalizationMethod.cmvn
True,Delta.sdc,0,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.807432432432432,0.038667307913039,0.974099099099099,0.029430482759847,75,NormalizationMethod.cmvn
False,Delta.sdc,0,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.824324324324324,0.03939832361382,0.989864864864865,0.003734937826977,75,NormalizationMethod.cmvn
True,Delta.sdc,0,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.807432432432432,0.038667307913039,0.974099099099099,0.029430482759847,75,NormalizationMethod.cmvn
True,Delta.sdc,0,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.820945945945946,0.03746802873787,0.989864864864865,0.003734937826977,75,NormalizationMethod.cmvn
True,Delta.sdc,0,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.820945945945946,0.03746802873787,0.989864864864865,0.003734937826977,75,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.cms,NormalizationMethod.cmvn,0.837837837837838,0.031691998377185,0.988738738738739,0.006756756756757,75,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.837837837837838,0.031691998377185,0.988738738738739,0.006756756756757,75,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.length_norm,NormalizationMethod.cmvn,0.837837837837838,0.031691998377185,0.988738738738739,0.006756756756757,75,NormalizationMethod.cmvn
True,Delta.sdc,1,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.837837837837838,0.031691998377185,0.988738738738739,0.006756756756757,75,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.cmvn,NormalizationMethod.cmvn,0.837837837837838,0.031691998377185,0.988738738738739,0.006756756756757,75,NormalizationMethod.cmvn
False,Delta.sdc,1,-1000,64,17,NormalizationMethod.none,NormalizationMethod.cmvn,0.837837837837838,0.031691998377185,0.988738738738739,0.006756756756757,75,NormalizationMethod.cmvn
